Reference Number,Easting,Northing,Number of Vehicles,Casualty Severity,Age of Casualty,Accident Date,Hours,Minuts,1st Road Class_A,1st Road Class_A(M),1st Road Class_B,1st Road Class_Motorway,1st Road Class_Unclassified,Road Surface_Dry,Road Surface_Frost / Ice,Road Surface_Wet / Damp,Lighting Conditions_Darkness: no street lighting,Lighting Conditions_Darkness: street lighting unknown,Lighting Conditions_Darkness: street lights present and lit,Lighting Conditions_Darkness: street lights present but unlit,Lighting Conditions_Daylight: street lights present,Weather Conditions_Fine with high winds,Weather Conditions_Fine without high winds,Weather Conditions_Fog or mist – if hazard,Weather Conditions_Raining with high winds,Weather Conditions_Raining without high winds,Casualty Class_Driver,Casualty Class_Passenger,Casualty Class_Pedestrian,Sex of Casualty_Female,Sex of Casualty_Male,Type of Vehicle_Agricultural vehicle (includes diggers etc.),Type of Vehicle_Bus or coach (17 or more passenger seats),Type of Vehicle_Car,Type of Vehicle_Goods vehicle 3.5 tonnes mgw and under,Type of Vehicle_Goods vehicle 7.5 tonnes mgw and over,Type of Vehicle_Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,Type of Vehicle_M/cycle 50cc and under,Type of Vehicle_Minibus (8 – 16 passenger seats),Type of Vehicle_Motorcycle over 125cc and up to 500cc,Type of Vehicle_Motorcycle over 500cc,Type of Vehicle_Motorcycle over 50cc and up to 125cc,Type of Vehicle_Pedal cycle,Type of Vehicle_Ridden horse,Type of Vehicle_Taxi/Private hire car
110518450.0,433590.0,435615.0,2.0,2,19.0,2011-11-11,9,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110518450.0,433590.0,435615.0,2.0,2,41.0,2011-11-11,9,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110518450.0,433590.0,435615.0,2.0,2,21.0,2011-11-11,9,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110517720.0,428501.0,430742.0,1.0,1,10.0,2011-11-11,5,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110517890.0,427452.0,436236.0,2.0,2,39.0,2011-11-12,8,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110517910.0,432758.0,426478.1,2.0,2,24.0,2011-11-12,7,18,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110518536.0,433594.0,433419.0,1.0,2,11.0,2011-11-12,15,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110518660.0,431815.0,429363.0,1.0,2,10.0,2011-11-12,18,13,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110518740.0,429215.0,433493.0,2.0,2,45.0,2011-11-12,17,20,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110518840.0,421892.0,436563.0,2.0,2,24.0,2011-11-13,17,40,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110519100.0,431751.0,434602.0,2.0,2,23.0,2011-11-13,21,44,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110519610.0,440436.84,432811.0,1.0,2,22.0,2011-11-14,19,45,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110519650.0,430211.0,433391.0,2.0,2,65.0,2011-11-14,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110519660.0,429107.0,433560.0,3.0,2,49.0,2011-11-14,10,35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110519660.0,429107.0,433560.0,3.0,2,30.0,2011-11-14,10,35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110520424.0,428097.0,434514.0,2.0,2,32.0,2011-11-14,21,44,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110520424.0,428097.0,434514.0,2.0,2,34.0,2011-11-14,21,44,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110520920.0,424275.0,428344.0,2.0,2,53.0,2011-11-15,9,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110521280.0,426335.0,428160.0,2.0,2,22.0,2011-11-15,5,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110522450.0,429336.0,433483.0,1.0,2,63.0,2011-11-15,10,48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110522640.0,421829.0,434353.0,1.0,1,72.0,2011-11-15,13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110522780.0,431734.0,434575.0,1.0,2,72.0,2011-11-15,13,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110522910.0,428494.0,435460.0,2.0,2,24.0,2011-11-15,13,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110523710.0,432194.0,442479.9,2.0,2,19.0,2011-11-16,19,35,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110524570.0,431031.0,437848.0,2.0,2,37.0,2011-11-16,7,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110524100.0,430633.0,432994.0,2.0,2,50.0,2011-11-16,12,56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110524530.0,431473.0,432438.0,2.0,2,24.0,2011-11-16,13,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110524920.0,425733.0,431487.0,2.0,2,20.0,2011-11-16,18,33,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110524920.0,425733.0,431487.0,2.0,2,17.0,2011-11-16,18,33,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110524920.0,425733.0,431487.0,2.0,2,16.0,2011-11-17,18,33,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110526776.0,427473.0,435840.0,1.0,2,27.0,2011-11-17,20,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110526696.0,427591.0,428004.0,1.0,2,72.0,2011-11-17,17,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110526856.0,427456.0,436298.0,2.0,1,34.0,2011-11-18,5,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110526856.0,427456.0,436298.0,2.0,1,46.0,2011-11-18,5,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110527064.0,435230.0,434813.0,2.0,2,44.0,2011-11-18,21,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110527064.0,435230.0,434813.0,2.0,2,36.0,2011-11-18,21,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110534730.0,429938.0,432645.0,1.0,2,28.0,2011-11-18,17,45,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110527440.0,424235.0,428223.0,2.0,2,35.0,2011-11-18,8,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110528536.0,430089.0,431277.0,2.0,2,33.0,2011-11-18,9,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110540510.0,425051.0,434289.0,2.0,2,34.0,2011-11-18,8,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110529190.0,425364.0,427854.0,2.0,2,18.0,2011-11-18,7,44,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110529300.0,430324.0,433285.0,1.0,2,44.0,2011-11-18,8,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110529384.0,434854.0,429070.0,1.0,2,57.0,2011-11-18,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110529750.0,421531.75,442479.9,1.0,2,72.0,2011-11-18,10,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110529820.0,428424.0,435592.0,1.0,2,10.0,2011-11-18,13,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110529820.0,428424.0,435592.0,1.0,2,42.0,2011-11-18,13,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110530310.0,440436.84,431949.0,2.0,2,50.0,2011-11-19,13,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110530310.0,440436.84,431949.0,2.0,2,72.0,2011-11-19,13,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110530310.0,440436.84,431949.0,2.0,0,70.0,2011-11-19,13,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110530440.0,431554.0,433621.0,2.0,2,25.0,2011-11-19,16,15,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110530740.0,430063.0,433770.0,1.0,2,26.0,2011-11-19,21,24,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110532540.0,423302.0,434732.0,2.0,2,23.0,2011-11-19,20,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110532540.0,423302.0,434732.0,2.0,2,19.0,2011-11-19,20,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542020.0,430338.0,431889.0,3.0,2,24.0,2011-11-19,15,55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110530744.0,429228.0,430948.0,2.0,2,24.0,2011-11-19,5,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110531150.0,430415.0,433705.0,1.0,2,49.0,2011-11-19,7,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110531150.0,430415.0,433705.0,1.0,1,28.0,2011-11-20,7,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110531240.0,429507.0,426478.1,2.0,2,72.0,2011-11-20,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110531240.0,429507.0,426478.1,2.0,2,72.0,2011-11-20,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110531240.0,429507.0,426478.1,2.0,2,71.0,2011-11-21,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110531440.0,436468.0,429154.0,2.0,2,53.0,2011-11-21,10,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110531770.0,430669.0,433450.0,2.0,2,19.0,2011-11-21,18,45,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110531920.0,426949.0,433432.0,1.0,2,17.0,2011-11-21,17,20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110531920.0,429699.0,426478.1,1.0,2,72.0,2011-11-21,14,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110532110.0,424929.0,427637.0,2.0,2,47.0,2011-11-21,5,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110532110.0,424929.0,427637.0,2.0,2,36.0,2011-11-21,5,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110532900.0,431270.0,429487.0,1.0,2,10.0,2011-11-21,16,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110080616.0,435757.0,436187.0,3.0,2,39.0,2011-11-21,17,34,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110080616.0,435757.0,436187.0,3.0,2,49.0,2011-11-22,17,34,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110080616.0,435757.0,436187.0,3.0,2,37.0,2011-11-22,17,34,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110533576.0,427530.0,438605.0,2.0,2,34.0,2011-11-22,8,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110533704.0,422235.0,433538.0,1.0,2,12.0,2011-11-22,8,35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110533750.0,428085.0,435385.0,2.0,2,46.0,2011-11-23,8,25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110534590.0,431520.0,435143.0,2.0,2,30.0,2011-11-23,13,35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110534620.0,438557.0,429958.0,2.0,2,12.0,2011-11-23,15,35,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110534720.0,421588.0,433554.0,2.0,2,15.0,2011-11-23,18,40,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110535150.0,426899.0,439313.0,2.0,2,48.0,2011-11-23,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110536030.0,430744.0,438914.0,1.0,2,10.0,2011-11-23,14,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110536780.0,433173.0,435235.0,2.0,2,23.0,2011-11-23,13,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538010.0,429964.0,428088.0,2.0,2,34.0,2011-11-23,19,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110536900.0,432311.0,426478.1,2.0,2,39.0,2011-11-23,7,54,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538104.0,429916.0,439610.0,1.0,2,18.0,2011-11-23,17,40,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110538260.0,424473.0,428078.0,2.0,2,20.0,2011-11-24,21,44,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538260.0,424473.0,428078.0,2.0,2,39.0,2011-11-24,21,44,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538290.0,435049.0,432592.0,1.0,2,20.0,2011-11-24,21,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538290.0,435049.0,432592.0,1.0,2,18.0,2011-11-24,21,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538290.0,435049.0,432592.0,1.0,2,18.0,2011-11-24,21,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538500.0,431967.0,432688.0,2.0,2,33.0,2011-11-24,11,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538500.0,431967.0,432688.0,2.0,2,36.0,2011-11-24,11,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538520.0,429599.0,432560.0,2.0,2,32.0,2011-11-24,10,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110546170.0,430967.0,435788.0,1.0,2,17.0,2011-11-25,17,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110538664.0,425913.0,436255.0,2.0,2,38.0,2011-11-25,8,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110538940.0,430309.0,434764.0,1.0,2,34.0,2011-11-25,9,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110538940.0,430309.0,434764.0,1.0,2,48.0,2011-11-25,9,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110538990.0,433270.0,436216.0,2.0,2,23.0,2011-11-25,10,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110539790.0,421531.75,435659.0,2.0,2,30.0,2011-11-25,17,53,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110539790.0,421531.75,435659.0,2.0,2,17.0,2011-11-25,17,53,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110539900.0,421531.75,437083.0,2.0,2,61.0,2011-11-25,19,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110539900.0,421531.75,437083.0,2.0,2,57.0,2011-11-26,19,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110540370.0,429647.0,432928.0,2.0,2,28.0,2011-11-26,7,48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110540690.0,430716.0,435008.0,3.0,2,27.0,2011-11-26,9,47,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110540690.0,430716.0,435008.0,3.0,2,26.0,2011-11-26,9,47,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110541470.0,431284.0,432352.0,2.0,2,51.0,2011-11-26,14,35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110541470.0,431284.0,432352.0,2.0,2,40.0,2011-11-26,14,35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110541544.0,432297.0,426478.1,2.0,2,20.0,2011-11-26,17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110541570.0,438415.0,442479.9,1.0,2,10.0,2011-11-27,16,35,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542110.0,438766.0,442479.9,2.0,2,69.0,2011-11-27,12,50,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110541970.0,427915.0,435333.0,3.0,2,47.0,2011-11-28,5,17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542330.0,432924.0,429699.0,1.0,0,47.0,2011-11-28,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542570.0,440436.84,433578.0,2.0,2,51.0,2011-11-28,13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542984.0,437156.0,433475.0,2.0,2,51.0,2011-11-28,14,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542984.0,437156.0,433475.0,2.0,2,31.0,2011-11-28,14,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542984.0,437156.0,433475.0,2.0,2,12.0,2011-11-28,14,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110542984.0,437156.0,433475.0,2.0,2,10.0,2011-11-28,14,45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110544390.0,436101.0,431199.0,1.0,2,23.0,2011-11-28,5,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110544650.0,429559.0,431561.0,2.0,2,20.0,2011-11-28,19,15,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110545450.0,435655.0,436501.0,2.0,2,13.0,2011-11-29,8,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110545460.0,437108.0,436060.0,2.0,2,21.0,2011-11-29,12,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110545460.0,437108.0,436060.0,2.0,2,10.0,2011-11-29,12,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
